"Team","Date","GP","TOI","CF","CA","C+/-","CF%","CF/60","CA/60","GF","GA","G+/-","GF%","GF/60","GA/60","xGF","xGA","xG+/-","xGF%","xGF/60","xGA/60","PENT","PEND","P+/-","Sh%","Sv%","PDO"
"N.J",2015-10-18,1,63.12,42,58,-16,42,39.93,55.14,2,1,1,66.67,1.9,0.95,1.91,2.73,-0.82,41.12,1.81,2.6,3,4,1,8.33,96.3,104.63
"N.J",2015-10-20,1,60.72,37,41,-4,47.44,36.56,40.52,3,2,1,60,2.96,1.98,1.96,2.13,-0.18,47.82,1.93,2.11,6,4,-2,12,90,102
"N.J",2015-10-22,1,65,53,70,-17,43.09,48.92,64.62,4,4,0,50,3.69,3.69,4.02,4.62,-0.59,46.57,3.71,4.26,7,6,-1,12.5,89.74,102.24
"N.J",2015-10-24,1,60,61,47,14,56.48,61,47,4,3,1,57.14,4,3,3.47,2.82,0.65,55.19,3.47,2.82,5,2,-3,14.29,89.66,103.94
"N.J",2015-10-27,1,60,40,25,15,61.54,40,25,1,3,-2,25,1,3,1.76,1.19,0.57,59.71,1.76,1.19,4,5,1,4.17,78.57,82.74
"N.J",2015-10-29,1,60,59,68,-9,46.46,59,68,4,1,3,80,4,1,3.63,2.54,1.09,58.83,3.63,2.54,2,5,3,12.12,96.43,108.55
"N.J",2015-10-31,1,65,33,49,-16,40.24,30.46,45.23,2,2,0,50,1.85,1.85,2.45,3.04,-0.59,44.61,2.26,2.81,3,4,1,11.76,92.31,104.07
"N.J",2015-11-03,1,60,55,58,-3,48.67,55,58,1,2,-1,33.33,1,2,2.78,4.11,-1.34,40.32,2.78,4.11,2,6,4,4.55,94.12,98.66
"N.J",2015-11-06,1,60,38,53,-15,41.76,38,53,4,2,2,66.67,4,2,2.55,1.78,0.76,58.81,2.55,1.78,4,3,-1,15.38,93.1,108.49
"N.J",2015-11-08,1,63.43,42,58,-16,42,39.73,54.86,4,3,1,57.14,3.78,2.84,3.27,3.46,-0.19,48.61,3.09,3.27,12,10,-2,14.29,90.32,104.61
"N.J",2015-11-10,1,60,39,45,-6,46.43,39,45,0,2,-2,0,0,2,1.41,2.29,-0.88,38.05,1.41,2.29,3,2,-1,0,92.86,92.86
"N.J",2015-11-12,1,60,32,60,-28,34.78,32,60,3,2,1,60,3,2,2.21,2.16,0.05,50.56,2.21,2.16,5,3,-2,14.29,93.1,107.39
"N.J",2015-11-14,1,60,60,35,25,63.16,60,35,4,0,4,100,4,0,3.32,1.67,1.65,66.49,3.32,1.67,5,6,1,10.81,100,110.81
"N.J",2015-11-17,1,60,47,50,-3,48.45,47,50,2,3,-1,40,2,3,2.4,3.57,-1.17,40.16,2.4,3.57,4,3,-1,10,90,100
"N.J",2015-11-20,1,60,47,54,-7,46.53,47,54,1,5,-4,16.67,1,5,2.5,2.37,0.13,51.33,2.5,2.37,6,4,-2,5,81.48,86.48
"N.J",2015-11-22,1,60,43,64,-21,40.19,43,64,3,2,1,60,3,2,2.11,3.73,-1.62,36.12,2.11,3.73,9,5,-4,13.64,94.74,108.37
"N.J",2015-11-25,1,60,41,32,9,56.16,41,32,1,2,-1,33.33,1,2,2.33,2.07,0.26,52.96,2.33,2.07,3,6,3,3.57,92,95.57
"N.J",2015-11-27,1,65,37,51,-14,42.05,34.15,47.08,2,2,0,50,1.85,1.85,3.53,2.33,1.2,60.22,3.26,2.16,4,4,0,7.41,92.59,100
"N.J",2015-11-28,1,62.52,55,60,-5,47.83,52.79,57.58,3,2,1,60,2.88,1.92,2.36,2.41,-0.05,49.43,2.26,2.31,2,2,0,9.68,93.75,103.43
"N.J",2015-12-01,1,60,49,34,15,59.04,49,34,1,2,-1,33.33,1,2,3.01,1.41,1.6,68.08,3.01,1.41,5,4,-1,3.57,92,95.57
"N.J",2015-12-03,1,60,50,62,-12,44.64,50,62,5,1,4,83.33,5,1,3.36,2.09,1.27,61.64,3.36,2.09,6,8,2,18.52,96.77,115.29
"N.J",2015-12-04,1,63.4,32,44,-12,42.11,30.28,41.64,3,4,-1,42.86,2.84,3.79,0.96,2.86,-1.9,25.22,0.91,2.71,6,7,1,16.67,84,100.67
"N.J",2015-12-06,1,60,30,52,-22,36.59,30,52,4,2,2,66.67,4,2,2.02,3.05,-1.03,39.86,2.02,3.05,6,5,-1,22.22,94.44,116.67
"N.J",2015-12-08,1,65,47,73,-26,39.17,43.38,67.38,2,2,0,50,1.85,1.85,2.03,4.83,-2.8,29.58,1.87,4.46,5,5,0,7.41,94.59,102
"N.J",2015-12-11,1,64.33,56,41,15,57.73,52.23,38.24,3,2,1,60,2.8,1.87,3.67,3.19,0.48,53.51,3.42,2.98,3,4,1,7.89,93.1,101
"N.J",2015-12-13,1,60,48,51,-3,48.48,48,51,0,4,-4,0,0,4,1.73,3.02,-1.29,36.41,1.73,3.02,7,5,-2,0,86.67,86.67
"N.J",2015-12-15,1,60,42,55,-13,43.3,42,55,2,0,2,100,2,0,2.15,1.59,0.55,57.4,2.15,1.59,3,1,-2,9.52,100,109.52
"N.J",2015-12-17,1,60,26,33,-7,44.07,26,33,1,5,-4,16.67,1,5,0.94,2.26,-1.31,29.48,0.94,2.26,3,3,0,6.25,80.77,87.02
"N.J",2015-12-19,1,60,40,35,5,53.33,40,35,1,2,-1,33.33,1,2,1.8,1.88,-0.08,48.91,1.8,1.88,0,2,2,4.55,88.89,93.43
"N.J",2015-12-20,1,65,58,66,-8,46.77,53.54,60.92,1,1,0,50,0.92,0.92,1.88,3.55,-1.67,34.57,1.73,3.28,2,4,2,3.33,97.44,100.77
"N.J",2015-12-22,1,60,27,48,-21,36,27,48,4,3,1,57.14,4,3,3.15,2.56,0.59,55.19,3.15,2.56,8,8,0,23.53,89.29,112.82
"N.J",2015-12-26,1,60,39,50,-11,43.82,39,50,1,3,-2,25,1,3,1.95,3.08,-1.13,38.81,1.95,3.08,1,1,0,5,88,93
"N.J",2015-12-29,1,60,40,57,-17,41.24,40,57,3,2,1,60,3,2,1.9,1.76,0.14,51.89,1.9,1.76,1,2,1,12.5,92.86,105.36
"N.J",2015-12-30,1,60,32,76,-44,29.63,32,76,3,0,3,100,3,0,1.78,2.66,-0.88,40.15,1.78,2.66,5,5,0,14.29,100,114.29
"N.J",2016-01-02,1,61.78,48,43,5,52.75,46.61,41.76,3,2,1,60,2.91,1.94,2.75,2.11,0.64,56.55,2.67,2.05,3,4,1,10,93.55,103.55
"N.J",2016-01-04,1,60,48,35,13,57.83,48,35,0,1,-1,0,0,1,1.57,1.75,-0.18,47.28,1.57,1.75,1,2,1,0,95.24,95.24
"N.J",2016-01-06,1,60,48,57,-9,45.71,48,57,1,2,-1,33.33,1,2,1.71,2.44,-0.74,41.13,1.71,2.44,4,3,-1,5,92,97
"N.J",2016-01-08,1,60,39,48,-9,44.83,39,48,1,4,-3,20,1,4,1.6,2.66,-1.06,37.54,1.6,2.66,5,4,-1,5,87.1,92.1
"N.J",2016-01-10,1,60,49,37,12,56.98,49,37,2,1,1,66.67,2,1,1.4,1.09,0.31,56.19,1.4,1.09,3,4,1,11.76,94.44,106.21
"N.J",2016-01-12,1,60,48,57,-9,45.71,48,57,2,5,-3,28.57,2,5,2.23,4.87,-2.64,31.43,2.23,4.87,8,6,-2,8.33,86.49,94.82
"N.J",2016-01-14,1,60,47,46,1,50.54,47,46,0,3,-3,0,0,3,1.43,2.56,-1.13,35.82,1.43,2.56,2,3,1,0,88.46,88.46
"N.J",2016-01-16,1,60,31,96,-65,24.41,31,96,2,0,2,100,2,0,1.22,4.7,-3.48,20.61,1.22,4.7,7,4,-3,12.5,100,112.5
"N.J",2016-01-19,1,60,50,45,5,52.63,50,45,4,2,2,66.67,4,2,3.24,2.85,0.39,53.23,3.24,2.85,4,2,-2,15.38,92.86,108.24
"N.J",2016-01-21,1,60,35,48,-13,42.17,35,48,6,3,3,66.67,6,3,2.64,3.35,-0.71,44.04,2.64,3.35,4,2,-2,30,90.62,120.62
"N.J",2016-01-23,1,60,41,46,-5,47.13,41,46,3,1,2,75,3,1,2.19,2.08,0.11,51.26,2.19,2.08,1,2,1,18.75,95.65,114.4
"N.J",2016-01-26,1,60,49,48,1,50.52,49,48,0,2,-2,0,0,2,1.72,2.76,-1.04,38.45,1.72,2.76,2,4,2,0,93.55,93.55
"N.J",2016-02-02,1,60,41,49,-8,45.56,41,49,3,2,1,60,3,2,2.47,2.57,-0.11,48.96,2.47,2.57,4,2,-2,12,93.75,105.75
"N.J",2016-02-04,1,65,61,92,-31,39.87,56.31,84.92,2,2,0,50,1.85,1.85,2.53,3.01,-0.48,45.66,2.34,2.78,4,6,2,5.88,94.87,100.75
"N.J",2016-02-06,1,65,39,53,-14,42.39,36,48.92,2,2,0,50,1.85,1.85,2.07,2.07,0,49.99,1.91,1.91,3,2,-1,8.33,93.1,101.44
"N.J",2016-02-08,1,60,49,74,-25,39.84,49,74,1,2,-1,33.33,1,2,2.37,2.83,-0.46,45.59,2.37,2.83,5,1,-4,3.57,94.59,98.17
"N.J",2016-02-09,1,60,39,32,7,54.93,39,32,2,1,1,66.67,2,1,2.23,1.55,0.68,58.98,2.23,1.55,4,6,2,7.69,95,102.69
"N.J",2016-02-13,1,62.97,55,54,1,50.46,52.41,51.46,2,1,1,66.67,1.91,0.95,3.51,2.99,0.52,53.97,3.34,2.85,5,4,-1,8.33,96.88,105.21
"N.J",2016-02-14,1,60,34,52,-18,39.53,34,52,1,0,1,100,1,0,1.65,1.52,0.13,52.05,1.65,1.52,1,3,2,5.56,100,105.56
"N.J",2016-02-16,1,60,44,38,6,53.66,44,38,3,6,-3,33.33,3,6,1.74,2.42,-0.68,41.8,1.74,2.42,7,7,0,12.5,76.92,89.42
"N.J",2016-02-19,1,60,45,46,-1,49.45,45,46,0,1,-1,0,0,1,2.06,2.86,-0.79,41.93,2.06,2.86,5,1,-4,0,95.83,95.83
"N.J",2016-02-20,1,60,48,64,-16,42.86,48,64,3,4,-1,42.86,3,4,1.6,2.27,-0.67,41.3,1.6,2.27,3,1,-2,12.5,87.5,100
"N.J",2016-02-23,1,60,52,39,13,57.14,52,39,5,2,3,71.43,5,2,3.78,1.21,2.57,75.69,3.78,1.21,3,5,2,13.89,89.47,103.36
"N.J",2016-02-25,1,60,52,42,10,55.32,52,42,1,6,-5,14.29,1,6,2.86,4.12,-1.26,40.95,2.86,4.12,3,5,2,3.85,75,78.85
"N.J",2016-02-26,1,60,35,55,-20,38.89,35,55,0,4,-4,0,0,4,1.49,3.67,-2.18,28.87,1.49,3.67,8,2,-6,0,88.89,88.89
"N.J",2016-03-01,1,60,46,29,17,61.33,46,29,1,3,-2,25,1,3,2.27,1.99,0.28,53.27,2.27,1.99,3,3,0,3.33,84.21,87.54
"N.J",2016-03-03,1,61.9,50,60,-10,45.45,48.47,58.16,5,4,1,55.56,4.85,3.88,2.91,2.55,0.36,53.33,2.83,2.47,2,3,1,15.15,88.24,103.39
"N.J",2016-03-04,1,60,53,60,-7,46.9,53,60,2,4,-2,33.33,2,4,2,2.93,-0.93,40.58,2,2.93,4,4,0,10,84,94
"N.J",2016-03-06,1,60,35,36,-1,49.3,35,36,1,6,-5,14.29,1,6,1.87,2.31,-0.45,44.63,1.87,2.31,6,5,-1,5.56,80,85.56
"N.J",2016-03-10,1,60,37,67,-30,35.58,37,67,3,0,3,100,3,0,2.09,2.4,-0.32,46.49,2.09,2.4,3,1,-2,18.75,100,118.75
"N.J",2016-03-12,1,64.73,51,68,-17,42.86,47.27,63.03,2,1,1,66.67,1.85,0.93,3.33,2.12,1.21,61.06,3.09,1.97,5,1,-4,8.33,95.65,103.99
"N.J",2016-03-14,1,60,47,48,-1,49.47,47,48,1,7,-6,12.5,1,7,2.16,2.66,-0.5,44.78,2.16,2.66,3,4,1,4,74.07,78.07
"N.J",2016-03-17,1,60,39,50,-11,43.82,39,50,7,4,3,63.64,7,4,3.13,1.84,1.29,63.01,3.13,1.84,3,1,-2,28,87.5,115.5
"N.J",2016-03-19,1,60,53,68,-15,43.8,53,68,3,6,-3,33.33,3,6,2.72,4.47,-1.75,37.81,2.72,4.47,4,4,0,10,82.35,92.35
"N.J",2016-03-20,1,60,45,47,-2,48.91,45,47,2,1,1,66.67,2,1,2.56,1.84,0.72,58.16,2.56,1.84,3,3,0,9.09,96.43,105.52
"N.J",2016-03-24,1,60,37,73,-36,33.64,37,73,3,0,3,100,3,0,1.33,3,-1.68,30.64,1.33,3,3,3,0,12.5,100,112.5
"N.J",2016-03-25,1,62.28,38,48,-10,44.19,36.61,46.24,0,1,-1,0,0,0.96,1.29,1.66,-0.37,43.71,1.24,1.6,3,4,1,0,96.15,96.15
"N.J",2016-03-27,1,60,50,39,11,56.18,50,39,2,3,-1,40,2,3,2.05,2.51,-0.46,44.92,2.05,2.51,6,3,-3,8,86.96,94.96
"N.J",2016-03-29,1,60,29,64,-35,31.18,29,64,2,1,1,66.67,2,1,1.03,2.89,-1.86,26.29,1.03,2.89,3,6,3,13.33,97.5,110.83
"N.J",2016-03-31,1,60,38,66,-28,36.54,38,66,2,3,-1,40,2,3,1.93,3.73,-1.8,34.11,1.93,3.73,4,6,2,8,92.5,100.5
"N.J",2016-04-02,1,60,49,68,-19,41.88,49,68,1,3,-2,25,1,3,1.51,4.51,-3,25.06,1.51,4.51,8,7,-1,3.85,91.67,95.51
"N.J",2016-04-05,1,60,42,32,10,56.76,42,32,1,3,-2,25,1,3,1.72,2.04,-0.33,45.66,1.72,2.04,4,6,2,5.26,83.33,88.6
"N.J",2016-04-07,1,60,39,41,-2,48.75,39,41,2,4,-2,33.33,2,4,1.86,1.82,0.04,50.6,1.86,1.82,5,4,-1,9.09,81.82,90.91
"N.J",2016-04-09,1,60,47,38,9,55.29,47,38,5,1,4,83.33,5,1,3.55,1.77,1.78,66.75,3.55,1.77,3,6,3,13.89,95,108.89
"N.J",2016-10-13,1,62.8,37,67,-30,35.58,35.35,64.01,1,2,-1,33.33,0.96,1.91,1.1,3.36,-2.26,24.63,1.05,3.21,7,6,-1,4.17,94.12,98.28
"N.J",2016-10-15,1,60,53,59,-6,47.32,53,59,2,3,-1,40,2,3,2.07,2.54,-0.47,44.93,2.07,2.54,4,5,1,5.88,91.18,97.06
"N.J",2016-10-18,1,60,45,45,0,50,45,45,2,1,1,66.67,2,1,2.28,2.97,-0.69,43.43,2.28,2.97,6,8,2,7.14,95.83,102.98
"N.J",2016-10-20,1,60,58,71,-13,44.96,58,71,1,2,-1,33.33,1,2,1.82,2.27,-0.45,44.51,1.82,2.27,4,3,-1,3.45,94.44,97.89
"N.J",2016-10-22,1,60.48,41,41,0,50,40.67,40.67,2,1,1,66.67,1.98,0.99,1.85,1.98,-0.13,48.25,1.83,1.96,3,3,0,6.25,96.55,102.8
"N.J",2016-10-25,1,60,50,46,4,52.08,50,46,5,3,2,62.5,5,3,2.44,2.39,0.05,50.47,2.44,2.39,3,3,0,14.29,90.32,104.61
"N.J",2016-10-28,1,61.25,44,57,-13,43.56,43.1,55.84,2,3,-1,40,1.96,2.94,1.86,2.76,-0.9,40.31,1.82,2.7,5,4,-1,6.25,89.66,95.91
"N.J",2016-10-29,1,60,32,55,-23,36.78,32,55,3,1,2,75,3,1,1.88,3.51,-1.63,34.92,1.88,3.51,5,2,-3,13.04,96.97,110.01
"N.J",2016-11-03,1,64.27,57,54,3,51.35,53.22,50.41,3,4,-1,42.86,2.8,3.73,3.1,3.12,-0.01,49.89,2.9,2.91,4,5,1,8.82,87.1,95.92
"N.J",2016-11-05,1,60,64,60,4,51.61,64,60,1,4,-3,20,1,4,3.25,1.85,1.4,63.69,3.25,1.85,5,5,0,2.63,88.57,91.2
"N.J",2016-11-06,1,60,46,72,-26,38.98,46,72,4,1,3,80,4,1,2.5,3.11,-0.61,44.55,2.5,3.11,4,3,-1,19.05,97.06,116.11
"N.J",2016-11-08,1,65,65,47,18,58.04,60,43.38,2,2,0,50,1.85,1.85,3.37,2.49,0.88,57.52,3.11,2.3,1,3,2,4.88,93.94,98.82
"N.J",2016-11-11,1,60.48,69,44,25,61.06,68.45,43.65,2,1,1,66.67,1.98,0.99,3.52,1.74,1.78,66.93,3.49,1.73,2,6,4,4.65,96.15,100.81
"N.J",2016-11-12,1,60,49,38,11,56.32,49,38,4,2,2,66.67,4,2,2.02,1.08,0.94,65.17,2.02,1.08,3,6,3,14.81,91.3,106.12
"N.J",2016-11-15,1,60.73,72,57,15,55.81,71.13,56.31,2,1,1,66.67,1.98,0.99,2.11,1.78,0.33,54.22,2.08,1.76,2,1,-1,6.06,95.83,101.89
"N.J",2016-11-17,1,60,66,49,17,57.39,66,49,2,3,-1,40,2,3,2.56,2.6,-0.04,49.63,2.56,2.6,2,3,1,6.9,86.96,93.85
"N.J",2016-11-19,1,60,44,45,-1,49.44,44,45,2,4,-2,33.33,2,4,2.84,3.03,-0.19,48.42,2.84,3.03,1,2,1,8.7,85.71,94.41
"N.J",2016-11-21,1,60,55,84,-29,39.57,55,84,0,4,-4,0,0,4,2.4,3.55,-1.15,40.29,2.4,3.55,5,3,-2,0,90.48,90.48
"N.J",2016-11-23,1,65,50,49,1,50.51,46.15,45.23,4,4,0,50,3.69,3.69,2.32,3.79,-1.47,37.99,2.14,3.5,4,4,0,13.33,87.1,100.43
"N.J",2016-11-25,1,63.3,41,49,-8,45.56,38.86,46.45,4,5,-1,44.44,3.79,4.74,3.14,3.66,-0.53,46.13,2.97,3.47,3,5,2,21.05,84.85,105.9
"N.J",2016-11-26,1,65,57,83,-26,40.71,52.62,76.62,3,3,0,50,2.77,2.77,2.09,5.3,-3.2,28.34,1.93,4.89,6,3,-3,10,93.88,103.88
"N.J",2016-11-29,1,60,60,57,3,51.28,60,57,2,3,-1,40,2,3,2.58,4.59,-2.01,36.02,2.58,4.59,5,5,0,8,89.66,97.66
"N.J",2016-12-01,1,61.52,65,65,0,50,63.4,63.4,3,4,-1,42.86,2.93,3.9,3.69,3.43,0.26,51.82,3.6,3.35,4,2,-2,9.09,87.88,96.97
"N.J",2016-12-03,1,64.7,38,77,-39,33.04,35.24,71.41,5,4,1,55.56,4.64,3.71,2.24,3.36,-1.11,40.06,2.08,3.11,3,4,1,22.73,90.48,113.2
"N.J",2016-12-06,1,60,40,38,2,51.28,40,38,3,2,1,60,3,2,1.62,1.59,0.03,50.52,1.62,1.59,7,5,-2,13.64,91.67,105.3
"N.J",2016-12-08,1,60,44,83,-39,34.65,44,83,2,5,-3,28.57,2,5,1.51,4.13,-2.62,26.76,1.51,4.13,3,3,0,9.52,89.8,99.32
"N.J",2016-12-09,1,60,40,46,-6,46.51,40,46,1,4,-3,20,1,4,2.19,2.37,-0.18,48.05,2.19,2.37,3,3,0,4.76,87.5,92.26
"N.J",2016-12-11,1,60,41,60,-19,40.59,41,60,0,5,-5,0,0,5,1.92,4.21,-2.29,31.28,1.92,4.21,7,6,-1,0,83.87,83.87
"N.J",2016-12-15,1,60,48,59,-11,44.86,48,59,2,5,-3,28.57,2,5,2.45,3.23,-0.78,43.17,2.45,3.23,5,3,-2,7.69,83.87,91.56
"N.J",2016-12-17,1,60,55,53,2,50.93,55,53,1,3,-2,25,1,3,1.96,2.47,-0.51,44.22,1.96,2.47,3,3,0,3.33,90.32,93.66
"N.J",2016-12-18,1,65,64,58,6,52.46,59.08,53.54,2,2,0,50,1.85,1.85,4.37,3.17,1.2,57.95,4.03,2.93,2,4,2,6.45,92.59,99.04
"N.J",2016-12-20,1,60,43,44,-1,49.43,43,44,1,5,-4,16.67,1,5,1.82,1.79,0.03,50.36,1.82,1.79,1,2,1,3.57,84.38,87.95
"N.J",2016-12-22,1,60,32,35,-3,47.76,32,35,4,0,4,100,4,0,1.7,1.38,0.32,55.16,1.7,1.38,9,14,5,18.18,100,118.18
"N.J",2016-12-23,1,60,43,73,-30,37.07,43,73,1,4,-3,20,1,4,1.82,3.33,-1.51,35.31,1.82,3.33,3,3,0,4.17,89.74,93.91
"N.J",2016-12-27,1,60,39,47,-8,45.35,39,47,2,5,-3,28.57,2,5,2.68,3.21,-0.53,45.5,2.68,3.21,4,8,4,8.7,82.76,91.45
"N.J",2016-12-29,1,65,50,78,-28,39.06,46.15,72,1,1,0,50,0.92,0.92,2.19,5.17,-2.98,29.78,2.03,4.78,4,4,0,3.7,97.73,101.43
"N.J",2016-12-31,1,60,49,41,8,54.44,49,41,2,6,-4,25,2,6,3.49,2.06,1.43,62.86,3.49,2.06,7,12,5,8.7,76.92,85.62
"N.J",2017-01-02,1,60,44,41,3,51.76,44,41,3,0,3,100,3,0,3.49,2.55,0.94,57.79,3.49,2.55,4,8,4,11.54,100,111.54
"N.J",2017-01-03,1,60,37,65,-28,36.27,37,65,3,1,2,75,3,1,2.49,3.08,-0.6,44.65,2.49,3.08,4,2,-2,16.67,96.67,113.33
"N.J",2017-01-06,1,60,48,32,16,60,48,32,2,4,-2,33.33,2,4,3.59,2.14,1.46,62.7,3.59,2.14,3,4,1,6.25,71.43,77.68
"N.J",2017-01-07,1,63.98,34,77,-43,30.63,31.88,72.21,1,2,-1,33.33,0.94,1.88,1.66,4.34,-2.67,27.7,1.56,4.07,3,2,-1,5,95.35,100.35
"N.J",2017-01-09,1,60,39,44,-5,46.99,39,44,0,3,-3,0,0,3,1.91,2.68,-0.78,41.56,1.91,2.68,5,3,-2,0,89.66,89.66
"N.J",2017-01-12,1,61.83,41,70,-29,36.94,39.78,67.92,2,3,-1,40,1.94,2.91,2.31,4.15,-1.84,35.75,2.24,4.03,5,5,0,10.53,91.18,101.7
"N.J",2017-01-13,1,60,61,52,9,53.98,61,52,2,1,1,66.67,2,1,4.07,2.82,1.25,59.06,4.07,2.82,3,5,2,5.56,96.88,102.43
"N.J",2017-01-15,1,61.47,36,40,-4,47.37,35.14,39.05,2,1,1,66.67,1.95,0.98,1.13,1.32,-0.2,45.98,1.1,1.29,4,2,-2,9.09,95.45,104.55
"N.J",2017-01-17,1,60,51,59,-8,46.36,51,59,4,3,1,57.14,4,3,1.83,2.7,-0.87,40.36,1.83,2.7,3,1,-2,15.38,91.43,106.81
"N.J",2017-01-20,1,60,30,50,-20,37.5,30,50,1,3,-2,25,1,3,0.98,1.65,-0.67,37.16,0.98,1.65,5,3,-2,5.88,88.46,94.34
"N.J",2017-01-21,1,60,48,85,-37,36.09,48,85,4,1,3,80,4,1,2.46,2.72,-0.26,47.46,2.46,2.72,7,8,1,13.79,97.22,111.02
"N.J",2017-01-24,1,60,34,35,-1,49.28,34,35,1,3,-2,25,1,3,2.03,3.01,-0.98,40.31,2.03,3.01,2,4,2,4,88,92
"N.J",2017-01-26,1,60,48,54,-6,47.06,48,54,2,5,-3,28.57,2,5,2.55,3.71,-1.16,40.71,2.55,3.71,7,6,-1,6.9,86.11,93.01
"N.J",2017-01-31,1,60,38,59,-21,39.18,38,59,4,3,1,57.14,4,3,2.18,2.3,-0.12,48.61,2.18,2.3,5,1,-4,16.67,90,106.67
"N.J",2017-02-03,1,61.22,53,60,-7,46.9,51.95,58.81,3,4,-1,42.86,2.94,3.92,3.49,2.62,0.87,57.1,3.42,2.57,3,4,1,10.34,89.47,99.82
"N.J",2017-02-04,1,60,45,60,-15,42.86,45,60,5,1,4,83.33,5,1,3.97,2.88,1.09,57.92,3.97,2.88,4,5,1,16.67,96.88,113.54
"N.J",2017-02-06,1,60,76,58,18,56.72,76,58,2,1,1,66.67,2,1,4.25,1.41,2.83,75.05,4.25,1.41,3,6,3,5.13,95.65,100.78
"N.J",2017-02-12,1,60,43,59,-16,42.16,43,59,1,4,-3,20,1,4,2.19,3.7,-1.5,37.24,2.19,3.7,7,3,-4,4.55,89.47,94.02
"N.J",2017-02-14,1,60,55,51,4,51.89,55,51,3,2,1,60,3,2,3.07,2.08,0.99,59.64,3.07,2.08,3,3,0,7.5,93.33,100.83
"N.J",2017-02-16,1,60,40,62,-22,39.22,40,62,0,3,-3,0,0,3,2.09,3.07,-0.97,40.56,2.09,3.07,2,1,-1,0,91.43,91.43
"N.J",2017-02-18,1,60,45,72,-27,38.46,45,72,3,2,1,60,3,2,2.42,3.33,-0.91,42.1,2.42,3.33,5,3,-2,14.29,95.24,109.52
"N.J",2017-02-19,1,60,50,68,-18,42.37,50,68,4,6,-2,40,4,6,1.57,2.61,-1.04,37.51,1.57,2.61,2,4,2,13.33,81.25,94.58
"N.J",2017-02-21,1,60,68,40,28,62.96,68,40,1,2,-1,33.33,1,2,2.6,1.42,1.18,64.71,2.6,1.42,3,2,-1,3.33,91.3,94.64
"N.J",2017-02-25,1,61.27,57,60,-3,48.72,55.82,58.76,3,4,-1,42.86,2.94,3.92,2.35,2.56,-0.21,47.87,2.3,2.5,1,2,1,7.89,90,97.89
"N.J",2017-02-27,1,62.9,57,56,1,50.44,54.37,53.42,3,4,-1,42.86,2.86,3.82,3.57,2.67,0.9,57.18,3.4,2.55,3,3,0,8.11,87.88,95.99
"N.J",2017-03-02,1,60,50,59,-9,45.87,50,59,0,1,-1,0,0,1,1.53,3.35,-1.81,31.41,1.53,3.35,6,5,-1,0,95.83,95.83
"N.J",2017-03-04,1,60,31,68,-37,31.31,31,68,2,3,-1,40,2,3,1.4,4.25,-2.84,24.83,1.4,4.25,5,1,-4,11.76,92.5,104.26
"N.J",2017-03-05,1,60,42,35,7,54.55,42,35,0,3,-3,0,0,3,2.32,1.84,0.48,55.76,2.32,1.84,1,3,2,0,86.36,86.36
"N.J",2017-03-07,1,60,53,53,0,50,53,53,0,2,-2,0,0,2,2.49,2.93,-0.44,45.94,2.49,2.93,2,1,-1,0,92,92
"N.J",2017-03-09,1,60,54,53,1,50.47,54,53,2,3,-1,40,2,3,1.65,1.53,0.12,51.93,1.65,1.53,3,1,-2,7.41,86.36,93.77
"N.J",2017-03-11,1,60,57,48,9,54.29,57,48,4,5,-1,44.44,4,5,1.71,1.48,0.23,53.61,1.71,1.48,5,5,0,13.33,83.87,97.2
"N.J",2017-03-16,1,60,51,30,21,62.96,51,30,6,2,4,75,6,2,3.39,2.15,1.24,61.22,3.39,2.15,5,4,-1,20.69,89.47,110.16
"N.J",2017-03-17,1,60,57,68,-11,45.6,57,68,4,6,-2,40,4,6,3.67,4.63,-0.96,44.23,3.67,4.63,7,6,-1,11.11,86.05,97.16
"N.J",2017-03-19,1,60,64,46,18,58.18,64,46,1,4,-3,20,1,4,2.53,3.29,-0.76,43.43,2.53,3.29,3,3,0,2.78,85.19,87.96
"N.J",2017-03-21,1,64.08,41,68,-27,37.61,38.39,63.67,3,2,1,60,2.81,1.87,1.71,3.55,-1.84,32.49,1.6,3.33,5,5,0,10.34,95,105.34
"N.J",2017-03-23,1,60,51,57,-6,47.22,51,57,2,4,-2,33.33,2,4,2.98,3.33,-0.35,47.2,2.98,3.33,5,7,2,6.25,86.67,92.92
"N.J",2017-03-25,1,60,51,44,7,53.68,51,44,1,3,-2,25,1,3,2.39,2.26,0.14,51.45,2.39,2.26,3,3,0,3.7,89.29,92.99
"N.J",2017-03-26,1,60.33,33,58,-25,36.26,32.82,57.68,1,2,-1,33.33,0.99,1.99,1.77,2.39,-0.62,42.55,1.76,2.37,5,1,-4,4.76,93.75,98.51
"N.J",2017-03-28,1,65,42,63,-21,40,38.77,58.15,3,3,0,50,2.77,2.77,3.1,3.83,-0.73,44.7,2.86,3.54,3,5,2,13.04,91.67,104.71
"N.J",2017-03-31,1,60,56,58,-2,49.12,56,58,1,2,-1,33.33,1,2,2.36,2.92,-0.56,44.74,2.36,2.92,11,4,-7,3.7,94.74,98.44
"N.J",2017-04-01,1,60,59,64,-5,47.97,59,64,0,3,-3,0,0,3,2.85,4.1,-1.26,40.95,2.85,4.1,10,9,-1,0,92.68,92.68
