"Team","Date","GP","TOI","CF","CA","C+/-","CF%","CF/60","CA/60","GF","GA","G+/-","GF%","GF/60","GA/60","xGF","xGA","xG+/-","xGF%","xGF/60","xGA/60","PENT","PEND","P+/-","Sh%","Sv%","PDO","OZS","NZS","DZS","OZS%","DZS%","NZS%","ZSR","FOW","FOL","FO%","GVA","TKA","GVA/60","TKA/60","HF","HA","H+/-","HF/60","HA/60","FSh%","FSv%","xFSh%","xFSv%","dFSh%","dFSv%","xPDO","dPDO","FF","FA","F+/-","FF%","FF/60","FA/60","SF","SA","S+/-","SF%","SF/60","SA/60","PENT/60","PEND/60"
"NYI",2016-11-18,1,61.4,47,74,-27,38.84,45.93,72.31,2,3,-1,40,1.95,2.93,2.51,3.64,-1.14,40.76,2.45,3.56,5,2,-3,9.09,91.43,100.52,15,19,17,29.41,33.33,37.25,0.47,23,28,45.1,12,5,11.73,4.89,38,22,16,37.13,21.5,6.45,94,8.08,92.71,-1.63,1.29,100.8,-0.28,31,50,-19,38.27,30.29,48.86,22,35,-13,38.6,21.5,34.2,4.89,1.95
"NYI",2016-11-22,1,65,58,71,-13,44.96,53.54,65.54,2,2,0,50,1.85,1.85,3.09,3.83,-0.74,44.63,2.85,3.53,2,5,3,5.71,95.12,100.84,29,18,24,40.85,33.8,25.35,0.55,33,38,46.48,8,0,7.38,0,28,21,7,25.85,19.38,4.26,96.49,6.57,93.28,-2.31,3.21,99.85,0.99,47,57,-10,45.19,43.38,52.62,35,41,-6,46.05,32.31,37.85,1.85,4.62
"NYI",2016-11-23,1,60,53,64,-11,45.3,53,64,2,4,-2,33.33,2,4,1.4,3.42,-2.02,28.99,1.4,3.42,2,2,0,8.33,85.71,94.05,22,17,19,37.93,32.76,29.31,0.54,31,27,53.45,12,2,12,2,35,30,5,35,30,5.88,91.49,4.11,92.72,1.78,-1.23,96.83,-2.78,34,47,-13,41.98,34,47,24,28,-4,46.15,24,28,2,2
"NYI",2016-11-25,1,60,55,63,-8,46.61,55,63,2,3,-1,40,2,3,2.06,2.72,-0.66,43.09,2.06,2.72,2,1,-1,7.14,89.29,96.43,11,18,19,22.92,39.58,37.5,0.37,25,23,52.08,14,8,14,8,24,15,9,24,15,4.65,93.75,4.79,94.33,-0.14,-0.58,99.12,-2.69,43,48,-5,47.25,43,48,28,28,0,50,28,28,2,1
"NYI",2016-11-28,1,61.88,54,50,4,51.92,52.36,48.48,2,1,1,66.67,1.94,0.97,2.19,1.76,0.43,55.43,2.13,1.71,1,4,3,7.41,96.15,103.56,24,18,17,40.68,28.81,30.51,0.59,38,21,64.41,11,7,10.67,6.79,20,18,2,19.39,17.45,4.65,97.3,5.1,95.24,-0.45,2.06,100.33,3.23,43,37,6,53.75,41.69,35.87,27,26,1,50.94,26.18,25.21,0.97,3.88
"NYI",2016-11-30,1,60,64,64,0,50,64,64,5,3,2,62.5,5,3,3.67,2.88,0.79,56.01,3.67,2.88,4,5,1,16.67,91.18,107.84,23,21,30,31.08,40.54,28.38,0.43,41,33,55.41,11,10,11,10,18,21,-3,18,21,10.87,93.75,7.98,93.99,2.89,-0.24,101.97,5.87,46,48,-2,48.94,46,48,30,34,-4,46.88,30,34,4,5
"NYI",2016-12-01,1,60,47,87,-40,35.07,47,87,3,0,3,100,3,0,3.83,4.58,-0.75,45.53,3.83,4.58,6,2,-4,10.71,100,110.71,15,10,32,26.32,56.14,17.54,0.32,28,29,49.12,16,15,16,15,22,21,1,22,21,7.89,100,10.07,93.06,-2.17,6.94,103.13,7.58,38,66,-28,36.54,38,66,28,38,-10,42.42,28,38,6,2
"NYI",2016-12-04,1,61.03,63,61,2,50.81,61.93,59.97,3,4,-1,42.86,2.95,3.93,3.13,2.57,0.56,54.91,3.08,2.53,3,3,0,8.57,88.24,96.81,18,16,16,36,32,32,0.53,23,27,46,10,2,9.83,1.97,20,15,5,19.66,14.75,6.38,91.11,6.66,94.29,-0.27,-3.18,100.95,-4.14,47,45,2,51.09,46.2,44.24,35,34,1,50.72,34.41,33.42,2.95,2.95
"NYI",2016-12-06,1,60,44,77,-33,36.36,44,77,4,2,2,66.67,4,2,3.35,3.45,-0.1,49.27,3.35,3.45,6,2,-4,12.5,94.74,107.24,13,15,23,25.49,45.1,29.41,0.36,24,27,47.06,12,10,12,10,14,20,-6,14,20,10.53,95.92,8.8,92.97,1.72,2.95,101.77,5.46,38,49,-11,43.68,38,49,32,38,-6,45.71,32,38,6,2
"NYI",2016-12-08,1,60,52,61,-9,46.02,52,61,3,2,1,60,3,2,2.89,2.31,0.58,55.55,2.89,2.31,0,3,3,11.11,92.31,103.42,24,16,12,46.15,23.08,30.77,0.67,23,29,44.23,15,10,15,10,23,21,2,23,21,8.57,94.87,8.26,94.07,0.31,0.81,102.33,1.09,35,39,-4,47.3,35,39,27,26,1,50.94,27,26,0,3
"NYI",2016-12-10,1,60,51,64,-13,44.35,51,64,2,6,-4,25,2,6,2.32,2.71,-0.39,46.13,2.32,2.71,5,4,-1,6.67,84.62,91.28,17,14,24,30.91,43.64,25.45,0.41,26,29,47.27,1,0,1,0,14,9,5,14,9,5,87.76,5.8,94.47,-0.8,-6.72,100.27,-8.99,40,49,-9,44.94,40,49,30,39,-9,43.48,30,39,5,4
"NYI",2016-12-13,1,60,52,67,-15,43.7,52,67,2,4,-2,33.33,2,4,2.88,3.26,-0.38,46.9,2.88,3.26,3,2,-1,7.14,89.47,96.62,18,20,26,28.12,40.62,31.25,0.41,32,32,50,15,18,15,18,27,21,6,27,21,5.71,91.67,8.22,93.21,-2.51,-1.55,101.43,-4.82,35,48,-13,42.17,35,48,28,38,-10,42.42,28,38,3,2
"NYI",2016-12-15,1,60,53,65,-12,44.92,53,65,4,5,-1,44.44,4,5,3.91,4.09,-0.18,48.85,3.91,4.09,3,2,-1,12.5,84.38,96.88,13,17,23,24.53,43.4,32.08,0.36,30,23,56.6,15,3,15,3,26,10,16,26,10,9.3,88.64,9.08,90.71,0.22,-2.07,99.79,-2.91,43,44,-1,49.43,43,44,32,32,0,50,32,32,3,2
"NYI",2016-12-16,1,60.7,53,62,-9,46.09,52.39,61.29,2,3,-1,40,1.98,2.97,2.15,3,-0.85,41.76,2.13,2.97,3,1,-2,5.71,91.89,97.61,14,22,31,20.9,46.27,32.84,0.31,27,40,40.3,8,4,7.91,3.95,20,22,-2,19.77,21.75,4.44,93.75,4.78,93.75,-0.34,0,98.53,-0.92,45,48,-3,48.39,44.48,47.45,35,37,-2,48.61,34.6,36.57,2.97,0.99
"NYI",2016-12-18,1,60,70,56,14,55.56,70,56,2,6,-4,25,2,6,2.73,4.34,-1.6,38.65,2.73,4.34,2,4,2,6.45,82.35,88.8,17,21,20,29.31,34.48,36.21,0.46,35,23,60.34,17,8,17,8,25,25,0,25,25,4.55,87.5,6.21,90.97,-1.66,-3.47,97.18,-8.37,44,48,-4,47.83,44,48,31,34,-3,47.69,31,34,2,4
"NYI",2016-12-20,1,60,44,95,-51,31.65,44,95,4,2,2,66.67,4,2,2.79,3.76,-0.97,42.62,2.79,3.76,5,5,0,13.79,96,109.79,18,18,17,33.96,32.08,33.96,0.51,18,35,33.96,12,12,12,12,32,32,0,32,32,11.76,97.14,8.21,94.63,3.55,2.51,102.84,6.95,34,70,-36,32.69,34,70,29,50,-21,36.71,29,50,5,5
"NYI",2016-12-23,1,60,63,58,5,52.07,63,58,5,1,4,83.33,5,1,4.01,1.9,2.11,67.82,4.01,1.9,3,3,0,15.62,96.55,112.18,20,16,15,39.22,29.41,31.37,0.57,27,24,52.94,15,17,15,17,28,23,5,28,23,11.11,97.22,8.92,94.71,2.19,2.51,103.63,8.55,45,36,9,55.56,45,36,32,29,3,52.46,32,29,3,3
"NYI",2016-12-27,1,60,54,61,-7,46.96,54,61,4,3,1,57.14,4,3,3.77,4.28,-0.52,46.78,3.77,4.28,4,4,0,12.9,91.18,104.08,19,22,16,33.33,28.07,38.6,0.54,28,29,49.12,16,7,16,7,15,16,-1,15,16,9.52,93.62,8.96,90.89,0.56,2.73,99.85,4.23,42,47,-5,47.19,42,47,31,34,-3,47.69,31,34,4,4
"NYI",2016-12-29,1,60,58,67,-9,46.4,58,67,4,6,-2,40,4,6,2.69,3.33,-0.64,44.72,2.69,3.33,3,5,2,14.29,83.33,97.62,18,20,21,30.51,35.59,33.9,0.46,29,30,49.15,4,6,4,6,38,25,13,38,25,9.76,87.76,6.57,93.2,3.18,-5.45,99.77,-2.16,41,49,-8,45.56,41,49,28,36,-8,43.75,28,36,3,5
"NYI",2016-12-31,1,60,41,59,-18,41,41,59,6,2,4,75,6,2,2.46,2.07,0.39,54.36,2.46,2.07,3,2,-1,25,94.12,119.12,16,22,24,25.81,38.71,35.48,0.4,31,31,50,10,2,10,2,11,22,-11,11,22,20,95.24,8.21,95.08,11.79,0.16,103.28,15.83,30,42,-12,41.67,30,42,24,34,-10,41.38,24,34,3,2
"NYI",2017-01-06,1,64.72,71,66,5,51.82,65.83,61.19,1,2,-1,33.33,0.93,1.85,2.53,3.06,-0.53,45.25,2.34,2.83,6,5,-1,2.78,94.87,97.65,29,16,29,39.19,39.19,21.62,0.5,26,48,35.14,4,9,3.71,8.34,9,17,-8,8.34,15.76,1.92,95.65,4.86,93.36,-2.94,2.3,98.21,-0.56,52,46,6,53.06,48.21,42.65,36,39,-3,48,33.38,36.16,5.56,4.64
"NYI",2017-01-07,1,65,61,66,-5,48.03,56.31,60.92,1,1,0,50,0.92,0.92,2.59,2.99,-0.41,46.37,2.39,2.76,2,4,2,3.57,96.3,99.87,30,14,18,48.39,29.03,22.58,0.62,32,30,51.61,4,4,3.69,3.69,37,31,6,34.15,28.62,2.04,97.78,5.28,93.35,-3.24,4.43,98.63,1.24,49,45,4,52.13,45.23,41.54,28,27,1,50.91,25.85,24.92,1.85,3.69
"NYI",2017-01-11,1,60,60,49,11,55.05,60,49,1,2,-1,33.33,1,2,2.63,2.34,0.3,52.99,2.63,2.34,2,1,-1,3.33,91.67,95,19,16,19,35.19,35.19,29.63,0.5,31,23,57.41,7,2,7,2,28,20,8,28,20,2.44,93.33,6.42,92.21,-3.98,1.12,98.64,-3.64,41,30,11,57.75,41,30,30,24,6,55.56,30,24,2,1
"NYI",2017-01-13,1,60,66,50,16,56.9,66,50,5,2,3,71.43,5,2,5.83,2.44,3.4,70.54,5.83,2.44,6,9,3,11.9,93.1,105.01,23,24,17,35.94,26.56,37.5,0.57,42,22,65.62,7,3,7,3,22,26,-4,22,26,9.09,95,10.6,93.91,-1.51,1.09,104.52,0.49,55,40,15,57.89,55,40,42,29,13,59.15,42,29,6,9
"NYI",2017-01-14,1,60,62,79,-17,43.97,62,79,4,7,-3,36.36,4,7,2.96,4.25,-1.29,41.04,2.96,4.25,0,0,0,12.5,84.44,96.94,15,25,20,25,33.33,41.67,0.43,25,35,41.67,5,12,5,12,27,19,8,27,19,8.51,88.71,6.29,93.15,2.22,-4.44,99.44,-2.5,47,62,-15,43.12,47,62,32,45,-13,41.56,32,45,0,0
"NYI",2017-01-16,1,60,50,55,-5,47.62,50,55,4,0,4,100,4,0,2.02,1.38,0.64,59.42,2.02,1.38,2,4,2,14.81,100,114.81,22,18,11,43.14,21.57,35.29,0.67,24,27,47.06,11,13,11,13,26,17,9,26,17,11.43,100,5.76,96.94,5.67,3.06,102.7,12.11,35,45,-10,43.75,35,45,27,32,-5,45.76,27,32,2,4
"NYI",2017-01-19,1,60,59,51,8,53.64,59,51,3,0,3,100,3,0,4.74,2.67,2.07,63.97,4.74,2.67,4,9,5,8.33,100,108.33,20,13,20,37.74,37.74,24.53,0.5,27,26,50.94,20,8,20,8,21,14,7,21,14,6.82,100,10.77,91.91,-3.95,8.09,102.68,5.65,44,33,11,57.14,44,33,36,23,13,61.02,36,23,4,9
"NYI",2017-01-21,1,60,66,60,6,52.38,66,60,4,2,2,66.67,4,2,4.91,2.95,1.96,62.48,4.91,2.95,2,5,3,11.11,94.44,105.56,23,23,30,30.26,39.47,30.26,0.43,33,43,43.42,25,10,25,10,28,25,3,28,25,8,96,9.83,94.1,-1.83,1.9,103.93,1.63,50,50,0,50,50,50,36,36,0,50,36,36,2,5
"NYI",2017-01-22,1,63.33,66,83,-17,44.3,62.53,78.63,2,3,-1,40,1.89,2.84,4.77,5.4,-0.63,46.91,4.52,5.12,3,2,-1,5.26,93.62,98.88,14,18,28,23.33,46.67,30,0.33,32,28,53.33,21,9,19.89,8.53,23,12,11,21.79,11.37,4.17,95.59,9.94,92.06,-5.78,3.53,102,-3.12,48,68,-20,41.38,45.47,64.42,38,47,-9,44.71,36,44.53,2.84,1.89
"NYI",2017-01-24,1,60,49,50,-1,49.49,49,50,4,2,2,66.67,4,2,3.14,1.52,1.63,67.44,3.14,1.52,1,2,1,13.79,91.3,105.1,26,25,14,40,21.54,38.46,0.65,32,33,49.23,14,8,14,8,23,24,-1,23,24,11.11,94.12,8.73,95.54,2.38,-1.42,104.27,0.83,36,34,2,51.43,36,34,29,23,6,55.77,29,23,1,2
"NYI",2017-01-26,1,60,61,40,21,60.4,61,40,3,1,2,75,3,1,2.73,1.83,0.9,59.92,2.73,1.83,4,5,1,7.14,95.45,102.6,25,15,16,44.64,28.57,26.79,0.61,31,25,55.36,18,4,18,4,17,13,4,17,13,5.77,96.3,5.25,93.24,0.52,3.06,98.49,4.11,52,27,25,65.82,52,27,42,22,20,65.62,42,22,4,5
"NYI",2017-01-31,1,60,54,60,-6,47.37,54,60,3,2,1,60,3,2,3.39,2.43,0.97,58.31,3.39,2.43,1,2,1,10.34,93.33,103.68,17,16,15,35.42,31.25,33.33,0.53,24,24,50,24,9,24,9,19,17,2,19,17,6.67,95.45,7.54,94.49,-0.87,0.97,102.03,1.65,45,44,1,50.56,45,44,29,30,-1,49.15,29,30,1,2
"NYI",2017-02-03,1,60,59,43,16,57.84,59,43,4,5,-1,44.44,4,5,3.22,3.2,0.02,50.13,3.22,3.2,2,5,3,11.11,79.17,90.28,23,18,19,38.33,31.67,30,0.55,29,31,48.33,5,4,5,4,23,23,0,23,23,8.16,86.49,6.56,91.35,1.6,-4.86,97.91,-7.64,49,37,12,56.98,49,37,36,24,12,60,36,24,2,5
"NYI",2017-02-04,1,62.87,71,48,23,59.66,67.76,45.81,4,5,-1,44.44,3.82,4.77,2.88,1.42,1.46,66.99,2.74,1.35,3,4,1,10.81,80,90.81,22,14,27,34.92,42.86,22.22,0.45,26,37,41.27,8,8,7.64,7.64,20,15,5,19.09,14.32,8.51,85.29,6.12,95.83,2.39,-10.54,101.95,-11.14,47,34,13,58.02,44.86,32.45,37,25,12,59.68,35.31,23.86,2.86,3.82
"NYI",2017-02-06,1,62.7,65,55,10,54.17,62.2,52.63,6,5,1,54.55,5.74,4.78,4.62,2.56,2.06,64.33,4.42,2.45,1,1,0,17.65,84.38,102.02,14,27,22,22.22,34.92,42.86,0.39,29,34,46.03,10,9,9.57,8.61,23,22,1,22.01,21.05,13.64,88.1,10.49,93.91,3.15,-5.81,104.4,-2.37,44,42,2,51.16,42.11,40.19,34,32,2,51.52,32.54,30.62,0.96,0.96
"NYI",2017-02-09,1,60,57,80,-23,41.61,57,80,3,1,2,75,3,1,3.06,2.91,0.16,51.32,3.06,2.91,4,3,-1,10,97.14,107.14,10,17,19,21.74,41.3,36.96,0.34,27,19,58.7,4,4,4,4,22,31,-9,22,31,8.11,97.92,8.28,93.94,-0.17,3.97,102.23,4.92,37,48,-11,43.53,37,48,30,35,-5,46.15,30,35,4,3
"NYI",2017-02-11,1,60,68,50,18,57.63,68,50,0,3,-3,0,0,3,2.22,2.82,-0.59,44.14,2.22,2.82,3,2,-1,0,87.5,87.5,19,17,21,33.33,36.84,29.82,0.48,26,31,45.61,15,4,15,4,27,27,0,27,27,0,90.91,4.54,91.47,-4.54,-0.56,96.01,-8.51,49,33,16,59.76,49,33,33,24,9,57.89,33,24,3,2
"NYI",2017-02-12,1,60,48,51,-3,48.48,48,51,5,1,4,83.33,5,1,2.1,2.02,0.08,50.97,2.1,2.02,6,8,2,15.15,96.3,111.45,19,24,25,27.94,36.76,35.29,0.43,30,38,44.12,14,14,14,14,13,10,3,13,10,11.9,97.62,5,95.19,6.91,2.43,100.19,11.26,42,42,0,50,42,42,33,27,6,55,33,27,6,8
"NYI",2017-02-14,1,60,56,67,-11,45.53,56,67,1,7,-6,12.5,1,7,2.92,5.31,-2.39,35.48,2.92,5.31,4,6,2,2.94,82.93,85.87,20,20,20,33.33,33.33,33.33,0.5,22,38,36.67,13,2,13,2,27,19,8,27,19,1.92,88.14,5.61,91.01,-3.69,-2.87,96.62,-10.75,52,59,-7,46.85,52,59,34,41,-7,45.33,34,41,4,6
"NYI",2017-02-16,1,60,52,58,-6,47.27,52,58,4,2,2,66.67,4,2,4.74,2.75,1.98,63.24,4.74,2.75,5,3,-2,17.39,92.59,109.98,15,17,21,28.3,39.62,32.08,0.42,32,21,60.38,14,5,14,5,31,18,13,31,18,12.5,95,14.81,93.11,-2.31,1.89,107.92,2.06,32,40,-8,44.44,32,40,23,27,-4,46,23,27,5,3
"NYI",2017-02-18,1,60,72,45,27,61.54,72,45,2,3,-1,40,2,3,3.33,2.42,0.91,57.9,3.33,2.42,3,5,2,4.76,85.71,90.48,25,20,10,45.45,18.18,36.36,0.71,27,28,49.09,3,9,3,9,26,14,12,26,14,3.7,91.67,6.16,93.28,-2.46,-1.61,99.44,-8.96,54,36,18,60,54,36,42,21,21,66.67,42,21,3,5
"NYI",2017-02-19,1,60,68,50,18,57.63,68,50,6,4,2,60,6,4,2.61,1.57,1.04,62.49,2.61,1.57,4,2,-2,18.75,86.67,105.42,22,24,18,34.38,28.12,37.5,0.55,30,34,46.88,7,11,7,11,38,13,25,38,13,13.95,88.89,6.07,95.65,7.88,-6.76,101.72,3.7,43,36,7,54.43,43,36,32,30,2,51.61,32,30,4,2
"NYI",2017-02-21,1,60,46,54,-8,46,46,54,3,1,2,75,3,1,4.16,2.69,1.47,60.74,4.16,2.69,5,4,-1,13.64,96.3,109.93,12,13,24,24.49,48.98,26.53,0.33,23,26,46.94,8,1,8,1,31,12,19,31,12,8.11,97.67,11.25,93.74,-3.15,3.93,105,4.94,37,43,-6,46.25,37,43,22,27,-5,44.9,22,27,5,4
"NYI",2017-02-23,1,60,46,61,-15,42.99,46,61,3,0,3,100,3,0,2.59,1.1,1.49,70.23,2.59,1.1,2,3,1,12.5,100,112.5,19,18,22,32.2,37.29,30.51,0.46,27,32,45.76,11,7,11,7,36,32,4,36,32,10,100,8.63,96.77,1.37,3.23,105.4,7.1,30,34,-4,46.88,30,34,24,24,0,50,24,24,2,3
"NYI",2017-02-25,1,60,44,71,-27,38.26,44,71,0,7,-7,0,0,7,1.23,4,-2.77,23.54,1.23,4,2,0,-2,0,84.44,84.44,12,18,21,23.53,41.18,35.29,0.36,26,25,50.98,4,3,4,3,14,16,-2,14,16,0,87.27,3.74,92.72,-3.74,-5.45,96.45,-12.01,33,55,-22,37.5,33,55,24,45,-21,34.78,24,45,2,0
"NYI",2017-03-02,1,60,69,55,14,55.65,69,55,5,4,1,55.56,5,4,4.2,1.83,2.37,69.62,4.2,1.83,1,2,1,15.15,84,99.15,21,25,10,37.5,17.86,44.64,0.68,27,29,48.21,5,7,5,7,27,28,-1,27,28,10,90,8.39,95.42,1.61,-5.42,103.81,-4.66,50,40,10,55.56,50,40,33,25,8,56.9,33,25,1,2
"NYI",2017-03-03,1,65,54,76,-22,41.54,49.85,70.15,1,1,0,50,0.92,0.92,2.84,2.66,0.17,51.58,2.62,2.46,2,3,1,3.23,96.77,100,15,14,22,29.41,43.14,27.45,0.41,27,24,52.94,2,6,1.85,5.54,29,21,8,26.77,19.38,2.44,98.11,6.92,94.97,-4.48,3.14,101.9,-1.9,41,53,-12,43.62,37.85,48.92,31,31,0,50,28.62,28.62,1.85,2.77
"NYI",2017-03-05,1,60,64,64,0,50,64,64,2,5,-3,28.57,2,5,2.57,2.95,-0.38,46.57,2.57,2.95,3,4,1,5.71,86.49,92.2,18,20,22,30,36.67,33.33,0.45,23,37,38.33,6,7,6,7,11,5,6,11,5,4.17,89.58,5.36,93.86,-1.19,-4.27,99.21,-7.01,48,48,0,50,48,48,35,37,-2,48.61,35,37,3,4
"NYI",2017-03-07,1,60,46,59,-13,43.81,46,59,4,1,3,80,4,1,2.54,2.56,-0.02,49.82,2.54,2.56,2,1,-1,14.81,96.43,111.24,11,13,17,26.83,41.46,31.71,0.39,18,23,43.9,8,8,8,8,19,34,-15,19,34,12.12,97.5,7.69,93.61,4.43,3.89,101.3,9.94,33,40,-7,45.21,33,40,27,28,-1,49.09,27,28,2,1
"NYI",2017-03-09,1,61.55,45,58,-13,43.69,43.87,56.54,4,3,1,57.14,3.9,2.92,2.51,3.1,-0.59,44.7,2.45,3.03,3,3,0,14.29,92.31,106.59,19,22,18,32.2,30.51,37.29,0.51,22,37,37.29,3,7,2.92,6.82,32,26,6,31.19,25.35,11.43,93.62,7.17,93.4,4.26,0.22,100.57,6.03,35,47,-12,42.68,34.12,45.82,28,39,-11,41.79,27.29,38.02,2.92,2.92
"NYI",2017-03-11,1,60,59,35,24,62.77,59,35,3,4,-1,42.86,3,4,1.65,1.64,0,50.07,1.65,1.64,1,4,3,12.5,83.33,95.83,25,17,15,43.86,26.32,29.82,0.62,20,37,35.09,6,3,6,3,38,19,19,38,19,7.5,86.67,4.12,94.53,3.38,-7.86,98.64,-2.81,40,30,10,57.14,40,30,24,24,0,50,24,24,1,4
"NYI",2017-03-13,1,60,46,59,-13,43.81,46,59,4,8,-4,33.33,4,8,1.97,3.24,-1.27,37.81,1.97,3.24,4,3,-1,14.81,75.76,90.57,17,23,14,31.48,25.93,42.59,0.55,24,30,44.44,14,4,14,4,30,20,10,30,20,10.81,82.98,5.32,93.11,5.49,-10.13,98.43,-7.86,37,47,-10,44.05,37,47,27,33,-6,45,27,33,4,3
"NYI",2017-03-14,1,60.57,66,69,-3,48.89,65.38,68.35,3,2,1,60,2.97,1.98,2.59,3.14,-0.55,45.17,2.57,3.11,3,1,-2,8.82,93.75,102.57,16,13,21,32,42,26,0.43,18,32,36,6,10,5.94,9.91,37,18,19,36.65,17.83,6,96.3,5.18,94.18,0.82,2.12,99.36,3.22,50,54,-4,48.08,49.53,53.49,34,32,2,51.52,33.68,31.7,2.97,0.99
"NYI",2017-03-16,1,60,60,52,8,53.57,60,52,2,4,-2,33.33,2,4,2.62,3.36,-0.74,43.82,2.62,3.36,5,4,-1,6.9,85.71,92.61,13,17,16,28.26,34.78,36.96,0.45,25,21,54.35,11,7,11,7,20,34,-14,20,34,5,90.48,6.54,92.01,-1.54,-1.53,98.55,-5.94,40,42,-2,48.78,40,42,29,28,1,50.88,29,28,5,4
"NYI",2017-03-18,1,61.32,56,54,2,50.91,54.8,52.84,2,3,-1,40,1.96,2.94,1.84,3.39,-1.56,35.13,1.8,3.32,2,3,1,9.09,92.11,101.2,20,15,19,37.04,35.19,27.78,0.51,22,32,40.74,17,12,16.63,11.74,31,28,3,30.33,27.4,5.41,93.48,4.97,92.62,0.44,0.85,97.59,3.61,37,46,-9,44.58,36.21,45.01,22,38,-16,36.67,21.53,37.18,1.96,2.94
"NYI",2017-03-22,1,60,53,71,-18,42.74,53,71,3,2,1,60,3,2,2.93,3.4,-0.47,46.33,2.93,3.4,6,5,-1,10.71,94.44,105.16,29,16,25,41.43,35.71,22.86,0.54,36,34,51.43,11,5,11,5,25,25,0,25,25,7.89,96.49,7.72,94.04,0.17,2.45,101.76,3.4,38,57,-19,40,38,57,28,36,-8,43.75,28,36,6,5
"NYI",2017-03-24,1,65,69,76,-7,47.59,63.69,70.15,3,3,0,50,2.77,2.77,3.61,3.45,0.16,51.16,3.33,3.18,1,1,0,6.52,92.5,99.02,18,17,27,29.03,43.55,27.42,0.4,27,35,43.55,5,10,4.62,9.23,44,39,5,40.62,36,5.56,94.23,6.69,93.37,-1.13,0.86,100.06,-1.04,54,52,2,50.94,49.85,48,46,40,6,53.49,42.46,36.92,0.92,0.92
"NYI",2017-03-25,1,60,42,45,-3,48.28,42,45,1,2,-1,33.33,1,2,1.76,1.81,-0.05,49.31,1.76,1.81,3,6,3,5.26,88.89,94.15,16,13,16,35.56,35.56,28.89,0.5,22,23,48.89,6,1,6,1,29,26,3,29,26,3.45,92.86,6.08,93.53,-2.63,-0.67,99.61,-5.45,29,28,1,50.88,29,28,19,18,1,51.35,19,18,3,6
"NYI",2017-03-27,1,60,50,53,-3,48.54,50,53,1,3,-2,25,1,3,2.14,3.72,-1.58,36.49,2.14,3.72,4,3,-1,4,90.32,94.32,24,19,15,41.38,25.86,32.76,0.62,23,35,39.66,18,2,18,2,28,16,12,28,16,2.7,93.18,5.78,91.54,-3.08,1.65,97.32,-3,37,44,-7,45.68,37,44,25,31,-6,44.64,25,31,4,3
"NYI",2017-03-30,1,60,80,46,34,63.49,80,46,3,6,-3,33.33,3,6,3,3.43,-0.43,46.64,3,3.43,7,7,0,7.32,80,87.32,33,25,10,48.53,14.71,36.76,0.77,34,34,50,6,4,6,4,47,43,4,47,43,5.66,82.35,5.66,89.9,0,-7.55,95.57,-8.25,53,34,19,60.92,53,34,41,30,11,57.75,41,30,7,7
"NYI",2017-03-31,1,60,58,56,2,50.88,58,56,2,1,1,66.67,2,1,2.92,2.36,0.56,55.26,2.92,2.36,4,11,7,5.26,96.3,101.56,27,14,25,40.91,37.88,21.21,0.52,28,38,42.42,8,12,8,12,27,22,5,27,22,4.17,97.44,6.08,93.94,-1.91,3.5,100.02,1.54,48,39,9,55.17,48,39,38,27,11,58.46,38,27,4,11
"NYI",2017-04-02,1,60,44,57,-13,43.56,44,57,4,2,2,66.67,4,2,2.17,1.78,0.4,55.04,2.17,1.78,4,1,-3,15.38,94.59,109.98,15,24,20,25.42,33.9,40.68,0.43,26,33,44.07,10,3,10,3,24,16,8,24,16,12.12,95.65,6.59,96.14,5.54,-0.49,102.73,7.25,33,46,-13,41.77,33,46,26,37,-11,41.27,26,37,4,1
"NYI",2017-04-04,1,61.42,72,49,23,59.5,70.34,47.87,2,1,1,66.67,1.95,0.98,2.7,2.02,0.68,57.2,2.64,1.97,1,2,1,6.25,95.65,101.9,26,12,15,49.06,28.3,22.64,0.63,22,31,41.51,10,5,9.77,4.88,21,19,2,20.52,18.56,3.7,97.22,5,94.39,-1.3,2.84,99.39,2.51,54,36,18,60,52.75,35.17,32,23,9,58.18,31.26,22.47,0.98,1.95
"NYI",2017-04-06,1,60,45,61,-16,42.45,45,61,3,0,3,100,3,0,2.87,2.42,0.45,54.23,2.87,2.42,3,4,1,13.04,100,113.04,16,14,16,34.78,34.78,30.43,0.5,17,29,36.96,5,10,5,10,34,21,13,34,21,8.57,100,8.2,93.94,0.37,6.06,102.15,10.9,35,40,-5,46.67,35,40,23,29,-6,44.23,23,29,3,4
"NYI",2017-04-08,1,60,38,67,-29,36.19,38,67,4,2,2,66.67,4,2,2.17,3.01,-0.84,41.89,2.17,3.01,3,4,1,20,94.87,114.87,17,15,22,31.48,40.74,27.78,0.44,25,29,46.3,5,8,5,8,35,25,10,35,25,14.29,96,7.74,93.99,6.55,2.01,101.73,13.14,28,50,-22,35.9,28,50,20,39,-19,33.9,20,39,3,4
"NYI",2017-04-09,1,60,41,67,-26,37.96,41,67,4,2,2,66.67,4,2,3.74,4.03,-0.29,48.1,3.74,4.03,3,0,-3,19.05,94.12,113.17,17,16,18,33.33,35.29,31.37,0.49,29,22,56.86,12,10,12,10,16,20,-4,16,20,13.79,96.3,12.89,92.53,0.9,3.76,105.42,7.74,29,54,-25,34.94,29,54,21,34,-13,38.18,21,34,3,0
